Source,ShoeNum,TableNum,Context,Detail
[A],8,110,Agent 2 avg. pnl/hand,0.050000
[A],8,110,Agent 3 avg. pnl/hand,-0.068182
[A],8,111,Agent 1 avg. pnl/hand,-0.135135
[A],8,111,Agent 2 avg. pnl/hand,0.040541
[A],8,111,Agent 3 avg. pnl/hand,-0.049550
[A],8,112,Agent 1 avg. pnl/hand,-0.142857
[A],8,112,Agent 2 avg. pnl/hand,0.049107
[A],8,112,Agent 3 avg. pnl/hand,-0.040179
[A],8,113,Agent 1 avg. pnl/hand,-0.123894
[A],8,113,Agent 2 avg. pnl/hand,0.057522
[A],8,113,Agent 3 avg. pnl/hand,-0.022124
[A],8,114,Agent 1 avg. pnl/hand,-0.114035
[A],8,114,Agent 2 avg. pnl/hand,0.065789
[A],8,114,Agent 3 avg. pnl/hand,-0.013158
[A],8,115,Agent 1 avg. pnl/hand,-0.104348
[A],8,115,Agent 2 avg. pnl/hand,0.073913
[A],8,115,Agent 3 avg. pnl/hand,0.000000
[A],8,116,Agent 1 avg. pnl/hand,-0.094828
[A],8,116,Agent 2 avg. pnl/hand,0.081897
[A],8,116,Agent 3 avg. pnl/hand,0.008621
[E],8,117,Shoe Completed,
[A],9,117,Agent 1 avg. pnl/hand,-0.098291
[A],9,117,Agent 2 avg. pnl/hand,0.072650
[A],9,117,Agent 3 avg. pnl/hand,0.017094
[A],9,118,Agent 1 avg. pnl/hand,-0.114407
[A],9,118,Agent 2 avg. pnl/hand,0.063559
[A],9,118,Agent 3 avg. pnl/hand,0.008475
[A],9,119,Agent 1 avg. pnl/hand,-0.121849
[A],9,119,Agent 2 avg. pnl/hand,0.054622
[A],9,119,Agent 3 avg. pnl/hand,0.000000
[A],9,120,Agent 1 avg. pnl/hand,-0.129167
[A],9,120,Agent 2 avg. pnl/hand,0.045833
[A],9,120,Agent 3 avg. pnl/hand,-0.008333
[A],9,121,Agent 1 avg. pnl/hand,-0.119835
[A],9,121,Agent 2 avg. pnl/hand,0.061983
[A],9,121,Agent 3 avg. pnl/hand,0.000000
[A],9,122,Agent 1 avg. pnl/hand,-0.127049
[A],9,122,Agent 2 avg. pnl/hand,0.073770
[A],9,122,Agent 3 avg. pnl/hand,-0.004098
[A],9,123,Agent 1 avg. pnl/hand,-0.130081
[A],9,123,Agent 2 avg. pnl/hand,0.089431
[A],9,123,Agent 3 avg. pnl/hand,-0.008130
[A],9,124,Agent 1 avg. pnl/hand,-0.133065
[A],9,124,Agent 2 avg. pnl/hand,0.080645
[A],9,124,Agent 3 avg. pnl/hand,-0.016129
[A],9,125,Agent 1 avg. pnl/hand,-0.116000
[A],9,125,Agent 2 avg. pnl/hand,0.088000
[A],9,125,Agent 3 avg. pnl/hand,-0.008000
[A],9,126,Agent 1 avg. pnl/hand,-0.123016
[A],9,126,Agent 2 avg. pnl/hand,0.079365
[A],9,126,Agent 3 avg. pnl/hand,-0.015873
[A],9,127,Agent 1 avg. pnl/hand,-0.114173
[A],9,127,Agent 2 avg. pnl/hand,0.074803
[A],9,127,Agent 3 avg. pnl/hand,-0.019685
[A],9,128,Agent 1 avg. pnl/hand,-0.101562
[A],9,128,Agent 2 avg. pnl/hand,0.082031
[A],9,128,Agent 3 avg. pnl/hand,-0.027344
[A],9,129,Agent 1 avg. pnl/hand,-0.093023
[A],9,129,Agent 2 avg. pnl/hand,0.073643
[A],9,129,Agent 3 avg. pnl/hand,-0.034884
[A],9,130,Agent 1 avg. pnl/hand,-0.100000
[A],9,130,Agent 2 avg. pnl/hand,0.065385
[A],9,130,Agent 3 avg. pnl/hand,-0.034615
[A],9,131,Agent 1 avg. pnl/hand,-0.106870
[A],9,131,Agent 2 avg. pnl/hand,0.064885
[A],9,131,Agent 3 avg. pnl/hand,-0.041985
[E],9,132,Shoe Completed,
[A],10,132,Agent 1 avg. pnl/hand,-0.098485
[A],10,132,Agent 2 avg. pnl/hand,0.079545
[A],10,132,Agent 3 avg. pnl/hand,-0.034091
[A],10,133,Agent 1 avg. pnl/hand,-0.105263
[A],10,133,Agent 2 avg. pnl/hand,0.078947
[A],10,133,Agent 3 avg. pnl/hand,-0.041353
[A],10,134,Agent 1 avg. pnl/hand,-0.093284
[A],10,134,Agent 2 avg. pnl/hand,0.089552
[A],10,134,Agent 3 avg. pnl/hand,-0.044776
[A],10,135,Agent 1 avg. pnl/hand,-0.081481
[A],10,135,Agent 2 avg. pnl/hand,0.081481
[A],10,135,Agent 3 avg. pnl/hand,-0.051852
